0
14395.0
12766.0
10760.0
9119.0
7786.0
6743.0
5742.0
4938.0
4126.0
3443.0
2957.0
2394.0
1996.0
1619.0
1358.0
1022.0
834.0
638.0
522.0
373.0
275.0
190.0
135.0
93.0
66.0
